original_index,review_text,polarity,predicted
381946,"Gostei muito! a fotografia, efeitos (as fadas *o*),trilha, atuações tudo impecavel. O final é um pouquinho 'ok' mas né.  Orgulho é pouco ao que sinto pela Kristen, ela passou todo o encanto, inocência, pureza e beleza da Snow, incrível mesmo! Preciso assistir novamente  haha",1.0,0
1288203,"Que filme maravilho, meu Deus",1.0,1
1708949,Uma obra prima!,1.0,0
1580537,"Filme muito bom, elenco sensacional!",1.0,1
936727,"Maravilhoso, fotografia, atuações, aquele tipo de filme que você vai ficando triste em saber que está acabando.",1.0,1
625623,poesia em filme,1.0,1
123403,Filminho bom!! Dei muita risada.,1.0,0
516105,Adorei *-*,1.0,0
55206,"deveria se chamar ""a cagada""",0.0,0
1710554,Melhor do Almodóvar!,1.0,0
981444,"Enfim vi Medianeras e recuso-me a usar a horrível tradução de “Buenos Aires na Era do Amor Virtual”. Como assim? O chamado relacionamento virtual só ocorre em míseros minutos durante todo o filme. Nada a ver. Os primeiros 20 minutos são entediantes, mas daí é só diversão. O filme é meio exagerado visualmente, e propositalmente, e carrega algum ranço de cultura americana e pouca referência portenha (a não ser as locações). Mas apesar disso o final é inusitado e legal. Entendi que Medianeras tem um significado de Interseções ou dando uma surtada depois de ver o filme, como também de Conexões. Talvez essas palavras seriam bem melhores para o cartaz do filme no Brasil. Cotação: Bom.",1.0,1
329350,"A frase dita pelo Tenente Aldo Raine, parece representar o que Tarantino pensava dessa verdadeira ""masterpiece"".",1.0,0
1340391,"Uma grande comédia dos anos 80 que tem como destaque o grande Bill Murray, ele é sem dúvida alguma o mais engraçado no filme. Ri demais com o seu personagem (Peter Venkman)... Interessante também é ver a Sigourney Weaver bem atraente, ela que ficou marcada como a tenente Ripley de Alien - O 8º Passageiro e os demais filmes que o sucederam.",1.0,0
905188,"Gostei MUITO do filme. Principalmente a relação que o Tyler tinha com a irmã, realmente o começo é meio chatinho, porém adorei os diálogos do casal principal e o final foi muito bom!",1.0,1
1354157,"ótimo filme. digo mais, com o perdão da palavra, bom pra caralho.",1.0,1
1302992,Maravilhoso o filme super recomendo assistir..Entro pro meus favoritos.Vou querer ler o livro também.,1.0,0
225255,"Esse filme é um deleite pra quem gosta de música clássica e tem a curiosidade de adentrar a vida da grande personalidade que foi Mozart, porém o filme vai além de sua genialidade e mostra também o ser humano por trás do músico, seus dilemas, amores, conflitos e doença, tudo apresentado à nos pela perspectiva de Salieri. As três horas de filme passam rapidamente, mérito da narrativa que não é desgastante, das ótimas atuações e da trilha sonora no mínimo Obs: Nunca vou esquecer a risada do Mozart hehe",1.0,0
1654144,"Seria interessante com atores de verdade. Ou, talvez, personagens mais intensos.",0.0,0
520369,"Jordan Peele, por favor, faça mais filmes!",1.0,1
1101896,"Enquanto Capitão Fantástico traz um pouco aquele gosto da família que gostaríamos de ter tido, O Castelo de Vidro faz a gente pensar em como devemos ser gratos pelo que tivemos, com todas as falhas, dores e cicatrizes que carregamos pela inexperiência e erros dos nossos pais. É aquele filme que traz um gosto de dor, pra quem tem um mínimo de empatia e lembranças ruins, mas ao mesmo tempo é aquele filme que nos ajuda a aceitar nossa família como ela é, e a sermos filhos e pessoas melhores.",1.0,0
1570675,"Adorei esse filme !!!! a Natalie Portman tá mt engraçada,kkkkk, ri demais com ela, já o Ashton... bem, ele é ele mesmo né? Bom, mas o filme em si é mt bom, adorei mesmo !!",1.0,1
1380898,e a parte mais legal foi a parte assim loki disse nos temos um exercitotony stark/ homem de ferro nos temos o hulk,1.0,0
606661,Yippee-ki-yay!,1.0,0
1141940,"Mesmo feeling da 1a vez que ví, sempre foda e marcante. Sarah Connor s2",1.0,1
620993,Apesar de achar um absurdo. É tão realista!,1.0,1
397731,"Bem interessante, vale a pena assistir!",1.0,1
1208656,"Filme incrível, uma história envolvente e atuações excelentes, tanto do Denzel quanto do Oldman, a serenidade que o Denzel transparece em todos os momentos, putz... e o que achei melhor, um final que ninguém esperava, não ficou na mesmice.",1.0,1
853807,"Filmaço demais, recomendo fortemente.",1.0,0
222088,"""Game over man, game over!"" Saudoso Bill Paxton. A maioria dos personagens que ele interpretou nos filmes são uma pérola.",1.0,0
473779,L♥ve.,1.0,0
1275876,"Uma obra-prima de respeito. Sem mais palavras sobre esse clássico. Apenas posso interpretá-lo como único em todos os aspectos, cinematografia, trilha sonora, roteiro bem escrito e um toque mágico da Disney.",1.0,0
370212,"Demorei pra me acostumar com o ritmo mais lento no começo, mas depois o filme fluiu de modo satisfatório, gostei muito da fotografia e da trilha sonora, o filme me fez questionar varias coisas, se você soubesse quanto tempo de vida tem, seu modo de viver a vida seria diferente? não buscaria soluções para solucionar esse problema?''All those... moments... will be lost in time, like tears in rain. Time to die.""",1.0,1
1190770,"#121 Meu filme favorito da maratona MCU até agora. Achei esse filme muito subestimado, pois ninguém nem menciona ele direito nos lugares. O roteiro não é algo sensacional, mas não é ruim. As cenas de ação são muito boas também, e a sequência final me deixou agoniado. Mas o maior ponto alto desse filme é o Edward Norton, adorei ele como Hulk, achei até melhor que o Mark Ruffalo. Talvez seja porque gosto do ator, mas enfim...é isto. ps. Adorei as cenas gravadas no Brasil, apesar do tanto de esteriótipo e do povo tá falando espanhol na favela.",1.0,1
637466,"Uma comédia lenta, agradável e romântica.",1.0,0
831657,"Não sei até em que ponto aquelas coisas realmente aconteceram, mas verificando apenas a ótica cinematográfica, os elementos que foram colocados nessa obra são geniais. Quem nunca teve medo de ter seu pé puxado? E as brincadeiras de se esconder no escuro? E o que falar de barulhos estranhos que volta e meia podemos ouvir em nossas casas e por vezes nos amedrontaram? Temos tudo isso nesse filme e a explicação é mais macabra possível. Não que já não tenhamos visto isto em outros filmes, porém James Wan resgata algo que não tínhamos há muito tempo. Um filme de terror bem construído, com roteiro redondo e simples, ótimos personagens, excelente direção, trilha sonora incrível, além é claro do clima intenso de suspense que por si só nos aterroriza. Sustos na medida certa e tudo montado para se chegar ao ápice com chave de ouro. Ao final temos aquela sensação incomoda que só excelentes filmes de terror nos proporcionam. Satisfeitíssimo com essa obra.",1.0,0
148184,Uma recriação fantástica do personagem... deversão garantida.,1.0,1
693923,Maravilhoso!,1.0,1
971889,a matilda é linda *-*,1.0,1
1080527,"Me considero um crítico de filmes chato. Fico procurando defeitos em obras-primas, por mero masoquismo. Em ""O terceiro homem"", o único ""porém"" - a meu ver - é a atuação inexpressiva de Joseph Cotten. Acho-o um ator fraco. Mas isso não chega nem mesmo longe de colocar o filme em maus lençóis. Carol Reed fez um trabalho maravilhoso. Inovou na fotografia, que se mantém ligeiramente torta até o grande mistério não começar a ser destrinchado. ""O terceiro homem"" é um noir atípico: sua trilha sonora é essencial (e repetidamente) composta por músicas de viola (salvo engano!); além do que, sentimos falta de elementos peculiares do gênero, tal qual a femme fatale. Entretanto, as ruas de paralelepípedo emaranhadas pelo sereno e as sombras da noite são tiros certeiros do que sugere o universo noir. A sequência final é de tirar o fôlego. Orson Welles demora a dar as caras, mas vale a espera. Sua atuação é irretocável.",1.0,0
1591381,Muito bom!,1.0,1
941328,soooooooooooooooonia *-*,1.0,0
1169086,animal!!,1.0,0
1698283,MARAVILHOSO,1.0,0
826680,"Contando com ótimas sequencias de ação quase ininterruptas, separadas por breves pausas e esporádicas cenas de alivio cômico, o fato é que a produção consegue êxito em manter a atenção do espectador e seu respectivo interesse pela próxima cena. Em parte, este sucesso acontece pelo fato da produção conseguir nos fazer simpatizar com o casal de protagonistas, pai e filha, mesmo o primeiro não sendo um personagem tão simpático. O clima de tensão do filme é muito bem valorizado pelo seu ritmo e sua direção, sem comentar que já ganha pontos pelo clima claustrofóbico criado pelo próprio trem, realmente uma ideia muito boa. O filme segue sempre caminhando para situações cada vez mais complicadas e as esperanças do espectador quanto ao destino dos protagonistas vão se esvaindo, conforme se afunilam as chances dos sobreviventes. Isto tudo, aliado ao roteiro bem amarrado fazem com que as praticamente duas horas de duração não incomodem muito (embora 10 ou 15 min a menos não fariam muita falta).  As atuações, encabeçadas pelos astros coreanos Gong Yoo e Ma Dong-Seok (respectivamente pai e futuro pai de família) são de bom nível. A garotinha Kim Soo-Ahn também não faz feito. Os efeitos especiais são simples, porém muito bem feitos. O estilo dos infectados é o mesmo de Guerra Mundial Z, a diferença é que aqui não temos o clima investigativo do filme americano, o foco é mesmo na ação. Portanto, podemos até imaginar Train to Busan quase como uma especie de prequel. Em suma, muito superior aos filmes semelhantes lançados nos últimos anos, este é um filme que definitivamente vale a pena ser conferido.",1.0,0
701261,Muito fofo >.<,1.0,0
1675579,"Lindo, mas não chega perto do livro! Mesmo assim vale muito a pena!Tawanda Power meus caros!",1.0,0
135570,Muito sinistro esse filme!!!,1.0,1
1563852,Aquele caso raro que filme e livro são praticamente a mesma coisa! Chorei e me emocionei muito nos dois.,1.0,0
1265306,claustrofóbico,1.0,1
654697,"Desculpe dizer, mas a missão é estúpida em primeiro lugar e nunca teve um objetivo claro. É principalmente porque Flag quer salvar sua namorada e tentar mantê-la de destruir o mundo. O desenvolvimento do personagem foi meio-hearted e insuficiente. Tão muitos ""amor"" torcido que faz povos fazer coisas loucas. Bleeeeh",0.0,0
287864,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk nada mais a dizer,1.0,1
284077,"Misture ""O Naufrago"", ""Avatar"" e ""Lições para toda vida"" de repente um ""K-Pax"" aí na nessa miscelânea também se encaixe pra no fim você sair com ""As Aventuras de Pi"". Não achei grande coisa, não achei surpreendente, como qualquer coisa do Ang Lee, de coisa boa: o filme é visualmente muito bonito, e é só.",0.0,1
1076029,O meu favorito do Woody,1.0,1
10377,"Lindo. Realmente não esperava que fosse tão bom. A personalidade de todos é amplamente explorada dentro das possibilidades do filme. As atuações são muito boas e o casa é amplamente destrinchado. Um primor. Inclusive estou vendo amigos extremamente radicais que tem esse filme como favorito, quem diria. Imagino que provavelmente gostou da fotografia ou interpretação, pq de contraditório eles não aplicam nada.",1.0,0
1184832,um dos melhores de todos os tempos. só isso.,1.0,0
1540912,"é legal, mas não tão bom quanto o primeiro",1.0,1
1350769,"SIMPLESMENTE SENSACIONAL.VALEU A ESPERA!!!QUERO O 3.Zezé é muito fofo e o destaque que deram a ele foi muito bom.A Edna como sempre,maravilhosa.As cenas do Zezé foram divertidíssimas,mas a cena do guaxinim,na moral,eu ri demaissss. Melhor sequência desde Toy  Story 3",1.0,0
1091990,"Muito bom filme, prova q da pra fazer coisa boa aqui por essas terras",1.0,0
1100647,"Mesmo com um roteiro um pouquinho formulaico, o filme traz uma atmosfera assustadora e tensa, além de um ótimo protagonista.",1.0,1
59669,"""Vixe! Tentando assistir um filme que ainda não foi exibido? Infelizmente isto ainda não é possivel! :("" Obrigado, Filmow  :)",1.0,0
846393,Usuário temporariamente bloqueado por infringir os termos de uso do Filmow.,0.0,0
1512553,"Perturbadoramente incrível!! O roteiro é incrível, e as atuações de Ellen Burstyn e Jennifer Connelly foram perfeitas.",1.0,1
1498708,"Me surpreendeu , não esperava gostar tanto, amei <3",1.0,0
463486,"Creio que Guilhermo Del Toro fez uma adaptação do mangá e anime Neon Genesis Evangelion, é possivel ver a história do mangá completamente, mas adaptada em uma história um pouco, bem pouco, diferente. Creio que faltou citar nos créditos de onde essa história realmente veio. Mas é um ótimo filme, sem duvidas.",1.0,1
1014123,"Esse filme é foda demais, um outro ponto de vista sobre invasão",1.0,0
1314724,"O pior é que mesmo sendo um cara como eu que compra roupa quase que 1 vez ao ano isso continua acontecendo. Eu uso a roupa até ela rasgar (kk) e conheço muitos amigos que tb demoram muito para comprar e veja que essas nossa atitudes parecem não ter quase q nenhum impacto.As vezes eu me perguntava qual é o segredo da riqueza? como posso ser rico um dia?. Agora entendi, mas se for dessa forma eu não quero. Se não houvesse consumidores não haveria mercado. Pensem nisso!",1.0,1
724300,"DiCaprio lacrou real com essa atuação, digna de Oscar, não entendi por que não levou.",1.0,0
1553935,"""Mardi Gras Mardi Gras season""",1.0,0
288276,"Tipo assim, a comédia mais divertida que eu já vi.",1.0,0
332765,Revenge is good.,1.0,1
333709,"Fantástico, melhor filme de Batmam.",1.0,0
286205,Surpreendentemente bom! Daqueles que são inesquecíveis,1.0,0
936765,"Imaginei que não iria chegar aos pés dos filmes originais, mas esse tem que tirar o chapéu",1.0,1
