original_index,review_text,polarity
115777,"Alguém sabe me dizer se o pessoal que fazia aquele programa ""If you really knew me"" (passava na mtv há uns sete anos atrás mais ou menos fhdsauifnjsd) tem alguma coisa a ver com esse filme?É que no comecinho tem as falas que começam com essa frase e o jeito de lidar com os grupos que vão aparecendo durante o doc tem mt o jeito que eles agiam nos colégios ao realizar as atividades com os estudantes e talsEu era apaixonada por aquele programa pq me ajudou a abrir os olhos pra um monte de coisas sobre mim e sobre os outros (assim como esse doc faz), entender que as pessoas sentem e têm uma história. Foi uma ajuda e tanto pra conseguir me sentir menos anormal lá nos 15 anos, passar pela adolescência, ensino médio, etc.  s2 achei muito massa ver esse tanto de homem comentando esse documentário aqui s2",1.0
777493,"As músicas são boas, mas a história não prende. ²",0.0
332673,Brilhante! Christoph Waltz genial. Tarantino é foda.,1.0
1496104,"Para quem já é familiarizado com a dramaturgia de Plínio Marcos, não vai demorar para identificar em ""Querô"" características normalmente presentes em seu trabalho, protagonizado por alegorias que vivem à margem da sociedade e têm sua humanidade embrutecida pelo passado difícil e obscuro. A obra propõe reflexões sobre juventude, violência e criminalidade, e arrisca - muito sutilmente - uma solução para esses problemas sociais: o afeto. ""Querô"" surpreende por trazer elementos que fazem parte da realidade de muitos brasileiros de forma provocativa, e não ""espetacular"", como se vê em algumas produções nacionais.",1.0
1162807,"Fiquei um pouco impressionada lendo os comentários negativos sobre o filme. Concordo que ele não tenha sido extremamente fiel ao livro, mas achei um tanto quanto parecido e o filme não me decepcionou nem um pouco. Acho a narrativa divertida e o andar da história é leve e ao mesmo tempo inteligente, assim como nos livros.",1.0
1486181,"Muito bom. Trata de temas tão pertinentes para nossa realidade que só por isso já vale assistir. Regina Casé surpreende com sua atuação convincente mas o grande ponto alto é mesmo a escancarada crítica social incutida na obra, um olhar realista sobre o abismo social que existe em nossa sociedade. Em muitos momentos parece um espelho da vida real de tão real... (os diálogos são muito bons, parecem naturais e fluidos, não lembram um texto de script e convencem que as personagens estão tendo conversas casuais). Gostei muito.",1.0
1617535,"O filme têm vários defeitos: o moleque é muito ruim, não tinham outro melhor não?? Jar Jar Binks é um personagem descartável e irritante, assim como Natalie Portman fazendo Padmé, o excesso de CGI é um pouco enjoativo, Darth Maul é um vilão sem nenhum aprofundamento, esperava mais dele e algumas cenas desnecessárias, como aquela da corrida.",0.0
232656,"POHA CARALHOOOOOOOOOOOOOOOOOOOOOOOOOO PO0HA NOLAN VEI PQ TU É TÃO FODA, MALDITO EXPLODIDOR DE CABEÇAS DO CARALHO VEI, QUE FILME FODA E AO MESMO TEMPO TÃO BUGADO PUTA QUE PAARIU NOLAN CARALHOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO",1.0
1792180,O primeiro foi bem melhor!,1.0
61183,"""O mundo não é uma fábrica de realização de desejos""  :(",1.0
596426,Melhor filme de vampiro ever.,1.0
1116020,Vale apena pelas cenas de ação na mais bruta e pura qualidade.,0.0
590898,"É muito fácil dar 5 estrelas, falar que entendeu tudo e que o filme é muito fodão só pra fazer parte do ""clube do bolinha"". Falta muita humildade nessa galera... puta merda.",0.0
806932,"Óóóótimo, e não venham me dizer que é previsível, porque se 20 pessoas assistirem juntas, todas vão tirar ao menos UMA conclusão diferente em alguma parte do filme, ninguém interpreta 100% igual ao outro. Muito bem feito.",1.0
342265,"Intenso, grandioso e complexo em todos os sentidos, sem exageros.",1.0
1439888,"Ha... então...nada ficou comigo depois que ele foi, não lembro de uma cena para acusar o desgosto, ou acusar o gosto, simplesmente não me acompanhou durante e após o filme, mas é isso aí, vá ver, é uma história boa.",0.0
1586143,"Vamos analisar o grau de no sense desse filme... 1. Sierra apronta todas e sai ""ganhando"" no final. Será? O poeta do Jamey manda essa: ""você não é bem o tipo de todo mundo, mas é meu tipo"" oiiii?????!2. Veronica começa toda coisada e termina bem resolvida, que vê pensa que fez anos de terapia.3. O que falar do Jamey, pareceu ser um cara legal até falar aquela bosta no final e ainda ficar com a Sierra, ou seja, se merecem. 4. Se tivessem deixado o Dan se meter nessa situação não tinha dado ruim haha5. Era um saco o pai da Sierra fazendo maratona de citações.Ps: a cena da Sierra fingindo ser muda é hilária!",0.0
249555,"Finalmente o Deep deixou de fazer franchising de Jack Sparow! Achei que o Law ficou ótimo de Dumbledore, tipo o McGregor de Kenobi em SW! E o filme é bem qualquer coisa, achei o primeiro o melhor desse universo.",0.0
12483,AGONIA.. do início ao fim!,1.0
630281,E Edgar arrasa novamente!!,1.0
954211,"Uma biografia de Joan Crawford narrada pelos sentimentos de sua filha em relação a uma das mais famosas atrizes de Hollywood, bom filme.",1.0
1155273,"""Eu sempre estou dentro...mas ao mesmo tempo fora""...melhor frase do filme",1.0
1562240,"""Life goes on"".",1.0
1236188,"Excelente fotografia e enredo. Um daqueles filmes que te puxam pra dentro e te fazem ficar angustiados, um exemplo clássico: Cabo do Medo. O Maquinista conta com uma atuação inesquecível do Bale, cá entre nós, um dos meus atores favoritos. Toque de Midas dele nesse filme.",1.0
1007508,Minha animação favorita!,1.0
1607461,"""I believe I can fly""",1.0
263214,Que filme lindo... que diálogos. Espetacular. A química entre Julie Delpy e Ethan Hawke é simplesmente espetacular. Visitem meu blog sobre Cinema:,1.0
579633,"Estou absolutamente estupefato com essa porra de filme. Que filme FODA.Vai se fuder, Tarantino, tu é demais!",1.0
1287801,Uma história que te prende do início ao fim do filme. O relacionamento dos personagens. As situações de impotência perante o autoritarismo. E um final surpreendente. Tudo muito bom. Principalmente a dupla Ricardo Dorin/Soledad Villamil. Não surpreende pelo prêmio que levou. Muito bom.,1.0
1040002,"Um ótimo filme, a única crítica que faço é sobre a vida adulta do personagem principal, faltou aprofundamento, principalmente nas questões sexuais, achei vago demais.",1.0
406330,"bem dramático e realista , com uma historia de amor lindao fim não foi como eu queria mas é a vida nua crua e dramatica.heat lindo como sempre;amor e sonhos realidade e tristeza basicamente isso resume o filme.",0.0
144040,"O modo como o filme foi rodado é simplesmente brilhante. As cenas em slow motion, o 'preto e branco do passado', a atuação fantástica do Edward Norton, tudo meticulosamente dirigido pelo Tony Kaye, que transformou a trama numa das melhores coisas que o cinema dos anos 90 produziu. Me pergunto por que não fazem mais filmes como os daquela época.",1.0
900535,"Revendo ele aqui...é um ótimo filme sim. Intenso, com morais pesadas, personagens marcantes e excelentes, fora que Kubrick era sim um gênio. Mas, qual é, ta longe de ser o melhor filme do Kubrick, mas estranhamente é o mais conhecido e cult. Por mais que o filme seja, sim, ótimo, ele é overrated. A narrativa perde a mão no último ato sim e isso prejudica o filme sim.Infelizmente, não vejo pessoas falando tanto de Dr. Strangelove quanto de Clockwork Orange.",1.0
563747,"Pra alguém q quer um filme sobre esta realidade africana, mas sem ser piegas como esse. Veja ""A Feiticeira da Guerra"".",0.0
14338,"Adorei, super tenso!!! Danny Boyle sempre surpreendendo! O filme tinha tudo para ser monótono, mas foi o contrário! Ótima atuação do James Franco! A cena dele cortando o nervo me deu até dor de cabeça!!!",1.0
1615734,Espetaculaaaaaaaaaaaaaaar!!!,1.0
83821,"Richard Jenkins, Octavia Spencer e Sally Hawkins trio do pop! Queria um Oscar para cada um deles! Amo como del Toro consegue trazer seu fascínio pelo fantástico e ainda assim acrescentar elementos que se conectam com o mundo real. Tão maravilhoso ver que três minorias (uma deficiente auditiva, uma mulher negra e um senhor gay) foram os capazes de entender e defender aquela criatura mágica, que sofria por ser diferente e indecifrável. Cada detalhe da produção é feita com muito cuidado, seja a fotografia, trilha sonora, as canções (Carmen Miranda <3)... Nem sempre del Toro acerta, mas quando ele consegue a obra-prima vem!",1.0
364670,"Filme longo e até certo ponto entediante, mas não deixa de ser bom, afinal tem coisas realmente boas na produção. Eu entendi a premissa, e tudo que ele tentou representar, assim como suas qualidades ( fotografia e atuação sensacionais ), mas mesmo assim não acho que merecia ter levado o oscar de melhor filme. Budapeste, jogo da imitação e whiplash foram ainda mais sensacionais que ele.",1.0
125124,Não sei porque demorei tanto tempo para ver. Que surpresa agradável. Muito bom!,1.0
283831,"""Acreditar em tudo é o mesmo que acreditar em nada.""Esse filme traz Deus de uma forma muito diferente das que eu já havia visto. Cheia de elementos surpresas que nos fazem ficar atentos assim como Pi e viajar nessa aventura incrível.Adorei!",1.0
1814295,Vejam minha análisehttp://canalnerdegeek.blogspot.com/2015/02/analise-do-filme-whiplash-em-busca-da.html,1.0
864629,"Amo,amo,amo...",1.0
940832,Muiiito boom! Melmam E Gloriia! Quem diiria :D,1.0
805337,"A ideia é boa, mas o filme nem tanto. [2]",0.0
886182,Surpreendente!,1.0
696367,"Os críticos ""renomados"" aqui do filmow pirammm kkkkkkkkkkkkkkkk",1.0
571522,FILME FODÁSTICO!!!!!,1.0
547909,"Filme épico, muita zueira... Recomendo para todos...",1.0
1736000,Só em ver o Jung sambar no Freud já faz desse filme fabuloso. Mas a atuação da Keira Knightley foi o que fez o filme ter valor. <3,1.0
1689833,"O primeiro é um pooooouco melhor,mas esse também é muito bom!",1.0
595376,Acho maravilhosa essa trilogia,1.0
65102,"Filme lindo. Mostra a verdadeira essência do amor e nos cativa do começo ao fim. O final é perfeito, entrou pro meu hall de favoritos instantaneamente!",1.0
1279,Gostei muito pra mim um dos melhores filmes  da franquiaalém do vilão homossexual ser uma comédia,1.0
542902,"Sem dúvida, uma das melhores trilogias que já assisti.",1.0
139783,Um desses só aparece de tempos em tempos...,1.0
510424,nao vi grande coisa nesse filme,0.0
455813,muito bom!,1.0
574030,INSIDE OUT/ Divertidamente: Criatividade arrebatadora e de uma originalidade singular!,1.0
120971,"Bem legal as citações e referências aos clássicos dos anos 80. Filme high school, mas é legal! :)",1.0
1125081,Atuações primorosas! GOD SAVE COLIN FIRTH AND GEOFFREY RUSH!,1.0
952731,maravilhoso..filme fantástico e Angelina arrasou como Malévola. enfim filme para todas as idades. recomendadíssimo.,1.0
690516,"meu Deus do céu todo poderoso...o que é isso?? Tosqueiramente ótimo, nojeiramente perfeito. Um trash de primeiro nível. Esse filme me surpreendeu.O mais gostoso de tudo é a trilha sonora nas cenas romanticas do casal paralelo a tudo aquilo q estava acontecendo!",1.0
451989,"Eu cheguei a pensar junto com a pessoa que estava me acompanhando: ""nossa, tá besta isso, nem quero saber dessa menina"". Até que tudo que estava acontecendo ganhou um significado forte e necessário. Não conheço John Green na literatura, mas assim como A Culpa é das Estrelas, esse filme tem mensagens muito boas que principalmente os mais novos precisam. Me lembra alguns filmes dos anos 80 que de forma leve e divertida, acabam retratando muitos anseios da juventude a abrem nossos olhos para coisas que devem ser mais valorizadas.",1.0
551082,Inocente e violento.,1.0
1298846,"wow Como não vi isso antes? Bom demais. E a crítica social é nítida. Estaríamos vivendo uma mentira? Sendo vigiados? Manipulados? ~Não, não to falando de extraterrestres ou The Sims, tava pensando em algo mais 1984 com Matrix. Erro meu, estamos sim, ou quase isso.",1.0
715338,Na medida...,1.0
1331836,"Gostei sim de Frozen e Big Hero, mas disney já fez filmes melhores, e oscar já fez escolhas mais sensatas na categoria !",1.0
1212160,filme muito bom! novamente Leonardo me impressionando com sua ótima atuação!!,1.0
1166845,"Smaug, simplesmente o maior!!! \0/",1.0
284076,"Filme excelente, meu favorito no Oscar 2013.",1.0
1019851,"Punk... Muito melhor que a versão sueca. Curti pakas a abertura e a trilha sonora também. E o melhor deste filme é a atriz Rooney Mara, interpretando a Lisbeth Salander, me apaixonei pelas duas!",1.0
1466083,Não recomendo a ninguém!!!! muito ruim!,0.0
992684,"Se tratando de Lars von Trier, esse é um dos seus piores filmes. A história e enfadonha, as atuações deixam a desejar e a trama não convence. No mais, a fotografia vem pra salvar a obra de um fracasso total.",0.0
